Subject,Catalog Number,Section,Class Number,Title,Units,Days,Time,Building,Room Number,Instructor
ANTH,915,084,10502,READ/RES IN METHOD,1,TBA,TBA,TBA RBuilding,TBA,Staff
ANTH,993,002,9286,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA RBuilding,TBA,"STEPONAITIS,VINCAS P"
ANTH,993,047,3993,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA RBuilding,TBA,"WIENER,MARGARET J"
ANTH,993,048,7704,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA RBuilding,TBA,"SCARRY,Clara Margaret"
ANTH,993,056,10404,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA RBuilding,TBA,"SLOCUM,KARLA"
ANTH,993,067,8854,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA RBuilding,TBA,"SORENSEN,MARK V"
ANTH,993,073,3994,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA RBuilding,TBA,"RIVKIN-FISH,MICHELE R"
ANTH,993,075,6986,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA RBuilding,TBA,"MCANANY,PATRICIA A"
ANTH,993,076,7103,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA RBuilding,TBA,"COLLOREDO-MANSFELD,RUDOLF J"
ANTH,993,078,6785,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA RBuilding,TBA,"THOMPSON,AMANDA LOGAN"
ANTH,993,079,6282,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA RBuilding,TBA,"AGBE-DAVIES,ANNA SOPHIA"
ANTH,993,081,7318,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA RBuilding,TBA,"WEST,COLIN THOR"
ANTH,993,084,9910,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA RBuilding,TBA,"Stuesse,Angela Christine"
ANTH,993,086,8441,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA RBuilding,TBA,"ARBUCKLE,BENJAMIN S"
ANTH,993,087,8830,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA RBuilding,TBA,"BABB,FLORENCE"
ANTH,994,002,3995,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,"STEPONAITIS,VINCAS P"
ANTH,994,047,3998,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,"WIENER,MARGARET J"
ANTH,994,048,3999,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,"SCARRY,Clara Margaret"
ANTH,994,056,6744,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,"SLOCUM,KARLA"
ANTH,994,064,4002,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,"NELSON,CHRISTOPHER T"
ANTH,994,067,6771,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,"SORENSEN,MARK V"
ANTH,994,073,4003,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,"RIVKIN-FISH,MICHELE R"
ANTH,994,075,6283,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,"MCANANY,PATRICIA A"
ANTH,994,076,7042,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,"COLLOREDO-MANSFELD,RUDOLF J"
ANTH,994,078,6186,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,"THOMPSON,AMANDA LOGAN"
ANTH,994,079,6784,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,"AGBE-DAVIES,ANNA SOPHIA"
ANTH,994,081,8035,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,"WEST,COLIN THOR"
ANTH,994,082,9249,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,"CHUA,JOCELYN LIM"
ANTH,994,083,8765,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,"MIDDLETON,CHRISTOPHER TOWNSEND"
ANTH,994,084,11579,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,"Stuesse,Angela Christine"
ANTH,994,086,9720,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,"ARBUCKLE,BENJAMIN S"
ANTH,994,087,8395,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,"BABB,FLORENCE"
ANTH,994,088,12825,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,"O'Parks,Caela Brighid Casey"
APPL,89,001,12459,FYS: SPECIAL TOPICS,3,TuTh,"12:30 - 13:45 TREE, TIMBER, TOTEM",Dey Hall RBuilding,0401,"SUPERFINE,RICHARD"
APPL,89,002,12741,FYS: SPECIAL TOPICS,3,TuTh,11:00 - 12:15 SOLVING GRAND ENGINE,Hanes Art Center RBuilding,0117,"Fraiman,Ronit"
APPL,101,001,9434,EXPLORING ENGINEERING,3,TuTh,12:30 - 13:45,Genome Sciences Building RBuilding,G010,"GOLDBERG,RICHARD L"
APPL,101,002,11339,EXPLORING ENGINEERING,3,TuTh,11:00 - 12:15,Genome Sciences Building RBuilding,G010,"Nazockdast,Ehssan"
APPL,110,001,10033,DESIGN & MAKING FOR ENGINEERS,3,TuTh,09:30 - 10:45,Genome Sciences Building RBuilding,G010,"Pegard,Nicolas"
APPL,110,002,11676,DESIGN & MAKING FOR ENGINEERS,3,TuTh,14:00 - 15:15,Genome Sciences Building RBuilding,G010,"GOLDBERG,RICHARD L"
APPL,296,001,12841,IND STDY APPLIED SCIENCES Field Work 1 - 3 A,3,TBA,TBA,TBA RBuilding,TBA,Staff
APPL,493,001,12843,APPL PHYSICAL SCI INTERNSHIP Lab 3 A (In Person On Campus Learners),3,TBA,TBA,TBA RBuilding,TBA,Staff
APPL,495,002,9896,MENTORED RESEARCH IN APSE,3,TBA,TBA,TBA RBuilding,TBA,Staff
APPL,495,003,11576,MENTORED RESEARCH IN APSE,3,TBA,TBA,TBA RBuilding,TBA,Staff
ARCH,393,001,11279,INTERNSHIP IN ARCHAEOLOGY Independent Study 3 - 6 A (In Person On Campus Learners),1,TBA,TBA,TBA RBuilding,TBA,Staff
ARCH,395,086,8101,RESEARCH IN ARCHAEOLOGY,1,TBA,TBA,TBA RBuilding,TBA,Staff
ARCH,396,002,7722,INDEPENDENT STUDY IN ARCH,1,TBA,TBA,TBA RBuilding,TBA,Staff
ARCH,396,048,8393,INDEPENDENT STUDY IN ARCH,1,TBA,TBA,TBA RBuilding,TBA,Staff
ARTH,61,001,9461,FYS INTRO AFAM ART,3,MWF,10:10 - 11:00,Hanes Art Center RBuilding,0116,"BOWLES,JOHN PARISH"
ARTH,150,601,11946,THE VISUAL WORLD Recitation 3 A (In Person On Campus Learners),3,TBA,TBA,TBA RBuilding,TBA,Staff
ARTH,151,606,13756,HIST OF WEST ART I Recitation 3 A (In Person On Campus Learners),3,Th,09:30 - 10:20,Hanes Art Center RBuilding,0118,Staff
ARTH,155,001,11941,AFRICAN ART SURVEY,3,MW,09:05 - 09:55,Phillips Hall RBuilding,0275,"ROVINE,VICTORIA L."
ARTH,155,603,11952,AFRICAN ART SURVEY Recitation 3 A (In Person On Campus Learners),3,Th,09:30 - 10:20,Hanes Art Center RBuilding,0116,Staff
ARTH,161,604,13769,INTRO TO AMERICAN ART Recitation 3 A (In Person On Campus Learners),3,F,11:15 - 12:05,Hanes Art Center RBuilding,0218,Staff
ARTH,268,001,14476,HELLENISTIC ART AND ARCH,3,TuTh,14:00 - 15:15,Murphey Hall RBuilding,0104,"Valladares,Herica N."
ARTH,275,001,10862,18TH CENTURY ART,3,TBA,TBA,TBA RBuilding,TBA,Staff
ARTH,282,001,13730,MODERNISM I,3,MWF,11:15 - 12:05,Hanes Art Center RBuilding,0117,"SHERMAN,DANIEL JAMES"
ARTH,283,001,12605,PICTURING PARIS,3,TBA,TBA,TBA RBuilding,TBA,Staff
ARTH,297,001,13729,CLOTHING TEXTILES AFRICA,3,MWF,08:00 - 08:50,Hanes Art Center RBuilding,0218,"ROVINE,VICTORIA L."
ARTH,387,001,9464,20TH C AFRI AM ART,3,MWF,12:20 - 13:10,Hanes Art Center RBuilding,0117,"BOWLES,JOHN PARISH"
ARTH,446,001,13727,INVENTION MODERN ARTIST,3,TuTh,12:30 - 13:45,Hanes Art Center RBuilding,0218,"Desplanque,Kathryn"
ARTH,473,001,13726,MODERN DECORATIVE ART,3,MWF,10:10 - 11:00,Hanes Art Center RBuilding,0117,"Bauer,Jennifer Jill"
ARTH,514,001,12606,MONUMENTS AND MEMORY,3,TBA,TBA,TBA RBuilding,TBA,Staff
ARTH,750,123,8354,ADV READINGS IN ART HIST,1,TBA,TBA,TBA RBuilding,TBA,Staff
ARTH,750,168,8067,ADV READINGS IN ART HIST,1,TBA,TBA,TBA RBuilding,TBA,"MAGEE,CAROL L"
ARTH,750,169,7360,ADV READINGS IN ART HIST,1,TBA,TBA,TBA RBuilding,TBA,"WILLIAMS,LYNEISE E"
ARTH,750,174,8033,ADV READINGS IN ART HIST,1,TBA,TBA,TBA RBuilding,TBA,"LEVINE,CARY S"
ARTH,750,178,14870,ADV READINGS IN ART HIST,1,TBA,TBA,TBA RBuilding,TBA,"SHERMAN,DANIEL JAMES"
ARTH,750,180,7649,ADV READINGS IN ART HIST,1,TBA,TBA,TBA RBuilding,TBA,Staff
ARTH,750,181,8001,ADV READINGS IN ART HIST,1,TBA,TBA,TBA RBuilding,TBA,"BOWLES,JOHN PARISH"
ARTH,750,184,9744,ADV READINGS IN ART HIST,1,TBA,TBA,TBA RBuilding,TBA,"Bauer,Jennifer Jill"
ARTH,750,187,8771,ADV READINGS IN ART HIST,1,TBA,TBA,TBA RBuilding,TBA,"BRACHMANN,CHRISTOPH M."
ARTH,750,192,7624,ADV READINGS IN ART HIST,1,TBA,TBA,TBA RBuilding,TBA,"STRING,TATIANA C"
ARTH,750,195,7381,ADV READINGS IN ART HIST,1,TBA,TBA,TBA RBuilding,TBA,"ROVINE,VICTORIA L."
ARTH,750,198,9805,ADV READINGS IN ART HIST,1,TBA,TBA,TBA RBuilding,TBA,"Cao,Maggie M"
ARTH,750,211,14869,ADV READINGS IN ART HIST,1,TBA,TBA,TBA RBuilding,TBA,"Desplanque,Kathryn"
ARTH,850,001,10021,METHODS,3,Tu,14:00 - 16:40,Hanes Art Center RBuilding,0118,"MAGEE,CAROL L"
ARTH,851,001,11944,ALT-METHODS: DIGITAL AH,3,TBA,TBA,TBA RBuilding,TBA,Staff
ARTH,950,001,12607,PROBLEMS IN ART HIST,3,Th,14:30 - 17:10,Hanes Art Center RBuilding,0118,"Desplanque,Kathryn"
ARTH,952,001,13725,MUSEUM STUDIES SEMINAR,3,W,14:30 - 17:10,Hanes Art Center RBuilding,0118,"Cao,Maggie M"
ARTH,957,001,11945,SEMINAR IN AFRICAN ART,3,TBA,TBA,TBA RBuilding,TBA,Staff
ARTH,980,001,13724,SEMINAR IN MODERN ART,3,M,14:30 - 17:10,Hanes Art Center RBuilding,0116,"SHERMAN,DANIEL JAMES"
ARTH,991,001,10863,GRADUATE WRITING SEMINAR,3,Tu,14:00 - 16:50,Hanes Art Center RBuilding,0116,"STRING,TATIANA C"
ARTH,993,123,8278,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA RBuilding,TBA,Staff
ARTH,993,168,14871,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA RBuilding,TBA,"MAGEE,CAROL L"
ARTH,993,169,14873,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA RBuilding,TBA,"WILLIAMS,LYNEISE E"
ARTH,993,174,8279,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA RBuilding,TBA,"LEVINE,CARY S"
ARTH,993,178,8280,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA RBuilding,TBA,"SHERMAN,DANIEL JAMES"
ARTH,993,180,8281,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA RBuilding,TBA,Staff
ARTH,993,181,8282,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA RBuilding,TBA,"BOWLES,JOHN PARISH"
ARTH,993,184,8283,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA RBuilding,TBA,"Bauer,Jennifer Jill"
ARTH,993,187,8284,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA RBuilding,TBA,"BRACHMANN,CHRISTOPH M."
ARTH,993,192,8285,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA RBuilding,TBA,"STRING,TATIANA C"
ARTH,993,195,7379,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA RBuilding,TBA,"ROVINE,VICTORIA L."
ARTH,993,198,14852,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA RBuilding,TBA,"Cao,Maggie M"
ARTH,993,211,14872,MASTER'S RESEARCH AND THESIS,3,TBA,TBA,TBA RBuilding,TBA,"Desplanque,Kathryn"
ARTH,994,008,8351,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,Staff
ARTH,994,123,6952,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,Staff
ARTH,994,168,8286,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,"MAGEE,CAROL L"
ARTH,994,169,14862,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,"WILLIAMS,LYNEISE E"
ARTH,994,174,9817,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,"LEVINE,CARY S"
ARTH,994,178,6953,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,"SHERMAN,DANIEL JAMES"
ARTH,994,180,6954,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,Staff
ARTH,994,181,7221,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,"BOWLES,JOHN PARISH"
ARTH,994,183,7296,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,Staff
ARTH,994,184,14850,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,"Bauer,Jennifer Jill"
ARTH,994,185,7114,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,Staff
ARTH,994,187,8796,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,"BRACHMANN,CHRISTOPH M."
ARTH,994,192,7672,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,"STRING,TATIANA C"
ARTH,994,195,7380,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,"ROVINE,VICTORIA L."
ARTH,994,198,14860,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,"Cao,Maggie M"
ARTH,994,206,9742,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,Staff
ARTH,994,211,14857,DOCT RESEARCH AND DISSERTATION,3,TBA,TBA,TBA RBuilding,TBA,"Desplanque,Kathryn"
ARTS,50,001,14673,THE ARTISTIC TEMPERAMENT,3,TuTh,09:30 - 10:45,Hanes Art Center RBuilding,0222,"Lawrence,Annette"
ARTS,103,001,10022,SCULPTURE I,3,MW,11:15 - 14:00,Art Studio Bldg RBuilding,0120,"PEREZ-MENDEZ,ROXANA JOSEFINA"
ARTS,103,002,13825,SCULPTURE I,3,TuTh,11:00 - 13:45,Art Studio Bldg RBuilding,0120,"Rager,Chloe Elisabeth"
ARTS,104,001,7472,DRAWING I,3,MW,08:00 - 10:45,Hanes Art Center RBuilding,0227,"Pempek,Rebecca Lynn"
ARTS,104,002,10286,DRAWING I,3,TuTh,14:00 - 16:45,Hanes Art Center RBuilding,0227,"Arnold III,John Felix"
ARTS,105,002,12108,PHOTOGRAPHY I,3,TuTh,14:00 - 16:45,Hanes Art Center RBuilding,112C,"Munoz,Dominique Jose"
ARTS,106,001,9465,VIDEO I,3,MW,11:15 - 14:00,Hanes Art Center RBuilding,0112,"GRUFFAT,SABINE"
ARTS,115,001,9661,DARKROOM PHOTOGRAPHY I,3,MW,11:15 - 14:00,Hanes Art Center RBuilding,0316,Staff
ARTS,115,002,13815,DARKROOM PHOTOGRAPHY I,3,MW,14:30 - 17:15,Hanes Art Center RBuilding,0316,Staff
ARTS,116,001,13814,INTRODUCTION TO WEB MEDIA,3,MW,14:30 - 17:15,Hanes Art Center RBuilding,0112,Staff
ARTS,132,001,12109,COLLAGE,3,TuTh,11:00 - 13:45,Hanes Art Center RBuilding,0222,"Whitmore,Carson"
ARTS,202,002,12107,PAINTING I,3,TuTh,14:00 - 16:45,Hanes Art Center RBuilding,0219,"Musina,Christopher Adam"
ARTS,206,001,10024,VIDEO II,3,TuTh,14:00 - 16:45,Hanes Art Center RBuilding,0112,"TRUONG,HONG-AN"
ARTS,208,001,8916,PRINT I,3,TuTh,11:00 - 13:45,Hanes Art Center RBuilding,0301,"Takizawa,Taro"
ARTS,209,001,8918,2D ANIMATION,3,MW,14:30 - 17:15,Hanes Art Center RBuilding,112C,"Rosen,Stella Rosalie"
ARTS,213,001,7849,CERAMIC I,3,TuTh,08:00 - 10:45,Art Studio Bldg RBuilding,0121,"Choi,Myongsin"
ARTS,215,001,14883,DARKROOM PHOTOGRAPHY II,3,TuTh,11:00 - 13:45,Hanes Art Center RBuilding,0316,Staff
ARTS,233,001,10025,WOOD SCULPTURE,3,TuTh,14:00 - 16:45,Art Studio Bldg RBuilding,0120,Staff
ARTS,238,001,13824,SCREEN PRINTING,3,TuTh,14:00 - 16:45,Hanes Art Center RBuilding,0301,"Takizawa,Taro"
ARTS,290,001,14955,SPECIAL TOPICS IN STUDIO ART,3,MW,11:15 - 14:00 Digital Drawing,Hanes Art Center RBuilding,0226,"MARZAN,MARIO M"
ARTS,313,001,6903,CERAMIC II,3,TuTh,11:00 - 13:45,Art Studio Bldg RBuilding,0121,"Choi,Myongsin"
ARTS,322,001,8570,NARRATIVE PAINTING,3,MW,08:00 - 10:45,Hanes Art Center RBuilding,0219,"TRUONG,LIEN"
ARTS,353,001,13812,PHANTASMAGORIA: HAUNTED ART,3,MW,14:30 - 17:15,Art Studio Bldg RBuilding,0114,"PEREZ-MENDEZ,ROXANA JOSEFINA"
ARTS,354,001,13813,NARRATIVE DRAWING,3,MW,14:30 - 17:15,Hanes Art Center RBuilding,0226,"MARZAN,MARIO M"
ARTS,390,001,13811,SPECIAL TOPICS IN STUDIO ART,3,MW,11:15 - 14:00,Hanes Art Center RBuilding,0219,"TRUONG,LIEN"
ARTS,493,068,13213,STUDIO ART INTERNSHIP,3,TBA,TBA,TBA RBuilding,TBA,"GRABOWSKI,STELLA E"
ARTS,515,001,13821,ADV TOPICS IN PHOTO,3,TuTh,11:00 - 13:45,Hanes Art Center RBuilding,0112,"Wannam,Martin F"
ARTS,596,068,9312,IND STUDY - STUDIO,1,TBA,TBA,TBA RBuilding,TBA,"GRABOWSKI,STELLA E"
ARTS,596,082,9295,IND STUDY - STUDIO,1,TBA,TBA,TBA RBuilding,TBA,"HIRSCHFIELD,JAMES N"
ARTS,596,128,8127,IND STUDY - STUDIO,1,TBA,TBA,TBA RBuilding,TBA,Staff
ARTS,596,172,14848,IND STUDY - STUDIO,1,TBA,TBA,TBA RBuilding,TBA,"MARZAN,MARIO M"
ARTS,596,177,14846,IND STUDY - STUDIO,1,TBA,TBA,TBA RBuilding,TBA,"PEREZ-MENDEZ,ROXANA JOSEFINA"
ARTS,596,186,13215,IND STUDY - STUDIO,1,TBA,TBA,TBA RBuilding,TBA,"TRUONG,HONG-AN"
ARTS,596,191,9182,IND STUDY - STUDIO,1,TBA,TBA,TBA RBuilding,TBA,"GRUFFAT,SABINE"
ARTS,596,196,14849,IND STUDY - STUDIO,1,TBA,TBA,TBA RBuilding,TBA,"TRUONG,LIEN"
ARTS,596,199,8479,IND STUDY - STUDIO,1,TBA,TBA,TBA RBuilding,TBA,Staff
ARTS,596,207,11562,IND STUDY - STUDIO,1,TBA,TBA,TBA RBuilding,TBA,"Metivier,Lindsay Jo"
ARTS,596,208,13266,IND STUDY - STUDIO,1,TBA,TBA,TBA RBuilding,TBA,"Wannam,Martin F"
ARTS,700,001,6883,GRAD STUDIO ART SEM,3,Tu,18:00 - 20:45,Hanes Art Center RBuilding,0222,"TRUONG,HONG-AN"
ARTS,710,068,6955,GRADUATE STUDIO,1,TBA,TBA,TBA RBuilding,TBA,Staff
ARTS,710,082,6956,GRADUATE STUDIO,1,TBA,TBA,TBA RBuilding,TBA,Staff
ARTS,710,128,6957,GRADUATE STUDIO,1,TBA,TBA,TBA RBuilding,TBA,Staff
ARTS,710,172,6958,GRADUATE STUDIO,1,TBA,TBA,TBA RBuilding,TBA,Staff
ARTS,710,177,6959,GRADUATE STUDIO,1,TBA,TBA,TBA RBuilding,TBA,Staff
ARTS,710,186,6960,GRADUATE STUDIO,1,TBA,TBA,TBA RBuilding,TBA,Staff
ARTS,710,191,6961,GRADUATE STUDIO,1,TBA,TBA,TBA RBuilding,TBA,Staff
ARTS,710,194,7203,GRADUATE STUDIO,1,TBA,TBA,TBA RBuilding,TBA,Staff
ARTS,710,196,7378,GRADUATE STUDIO,1,TBA,TBA,TBA RBuilding,TBA,Staff
ARTS,710,208,12873,GRADUATE STUDIO,1,TBA,TBA,TBA RBuilding,TBA,Staff
ARTS,798,001,6907,MFA STUDIO CRITIQUE,3,W,18:00 - 20:45,Art Studio Bldg RBuilding,0120,Staff
ARAB,101,001,4318,ELEMENTARY ARABIC I,4,Tu,09:00 - 09:50,Dey Hall RBuilding,303A,"KAUFFMAN,ALAN"
ARAB,101,002,7860,ELEMENTARY ARABIC I,4,TuTh,10:00 - 10:50,Dey Hall RBuilding,303A,"Sibley,Caroline Simmons"
ARAB,101,003,4320,ELEMENTARY ARABIC I,4,Th,12:30 - 13:20,Genome Sciences Building RBuilding,1373,"Sibley,Caroline Simmons"
ARAB,101,004,4321,ELEMENTARY ARABIC I,4,MTuWTh,14:30 - 15:20,Dey Hall RBuilding,303A,"Sibley,Caroline Simmons"
ARAB,203,001,4333,INTERMEDIATE ARABIC I,4,TuTh,11:05 - 11:55,Dey Hall RBuilding,303A,"Elkerdany,Doria Yahia"
ARAB,203,002,4334,INTERMEDIATE ARABIC I,4,TuTh,13:30 - 14:20,Smith Bldg RBuilding,0107,"Elkerdany,Doria Yahia"
ARAB,203,003,4335,INTERMEDIATE ARABIC I,4,MTuWTh,15:35 - 16:25,Peabody Hall RBuilding,2072,"Elkerdany,Doria Yahia"
ARAB,255,001,14700,ARAB WORLD PHOTOGRAPHY,3,MWF,10:10 - 11:00,New West RBuilding,0219,"YAQUB,NADIA"
ARAB,305,001,4338,ADVANCED ARABIC I,3,MWF,11:15 - 12:05,Murphey Hall RBuilding,0112,"KAUFFMAN,ALAN"
ARAB,308,001,10203,ARABIC LAC,1,M,13:25 - 14:15 THE ART OF ARABIC DE,Dey Hall RBuilding,0405,"Sibley,Caroline Simmons"
ARAB,410,001,14180,VISUAL ARTS IN THE ARAB WORLD,3,TuTh,17:00 - 18:15,New West RBuilding,0103,"Elkerdany,Doria Yahia"
ASIA,74,001,14139,FYS: IMAGINING PALESTINE,3,MWF,14:30 - 15:20,Hanes Art Center RBuilding,0215,"YAQUB,NADIA"
ASIA,136,006,13900,SOUTH ASIA SINCE 1750,3,MW,11:15 - 12:05,Gardner Hall RBuilding,0307,Staff
ASIA,136,601,14321,SOUTH ASIA SINCE 1750 Recitation 3 A (In Person On Campus Learners),3,Th,12:30 - 13:20,New East RBuilding,0201,Staff
ASIA,150,002,14140,ASIA: AN INTRODUCTION,3,MW,13:25 - 14:15,Fetzer Hall RBuilding,0106,"Dixon,Dwayne Emil"
ASIA,150,606,10205,ASIA: AN INTRODUCTION Recitation 3 A (In Person On Campus Learners),3,F,14:30 - 15:20,Peabody Hall RBuilding,2072,Staff
ASIA,180,604,13524,INTRO ISLAM CIV M/E Recitation 3 A (In Person On Campus Learners),3,F,09:05 - 09:55,Murphey Hall RBuilding,0111,Class Enrl Cap:3 Class Enrl Tot:0 Class Wait Cap:0 Class Wait Tot:0 Class Min Enrl:0
ASIA,300,001,9722,"BUD TRAD INDIA, NEPAL, TIBET",3,TuTh,14:00 - 15:15,Howell Hall RBuilding,0115,"LEVE,LAUREN G"
ASIA,332,001,14141,STORY OF RAMA,3,TuTh,11:00 - 12:15,Wilson Hall RBuilding,0217,"LOTHSPEICH,PAMELA JO"
ASIA,342,001,14795,CULTURAL PRODUCTIONS EAST ASIA,3,TuTh,12:30 - 13:45,Greenlaw Hall RBuilding,0304,"Tamura,Yurika"
ASIA,353,001,12729,SOUTHEAST ASIAN NC,3,MWF,10:10 - 11:00,TBA RBuilding,TBA,"BUTLER,BECKY A"
ASIA,538,001,13774,MIDDLE EAST & THE WEST,3,MW,15:35 - 16:50,Kenan Labs RBuilding,B121,"AYDIN,CEMIL"
ASIA,583,001,11704,REL CULTURE IRAN,3,MW,16:40 - 18:00,Dey Hall RBuilding,0313,"Ziad,Waleed"
ASIA,721,001,14143,MIDEAST AND S. ASIA FEMINISMS,3,M,12:20 - 14:50,"Global Education, FReBuilding",3033,"Yaghoobi,Claudia"
ASIA,725,001,10204,ASIA/MIDEAST CRIT APPROACHES,3,TuTh,09:30 - 10:45,New West RBuilding,0103,Staff
ASIA,743,001,14788,CHINESE AGE STUDIES,3,TuTh,12:30 - 13:45,New West RBuilding,0103,"He,Keren"
ASIA,991,001,10825,ASIA/ME RESEARCH AND WRITING,3,TuTh,09:30 - 10:45,Stone Center RBuilding,0200,"LOTHSPEICH,PAMELA JO"
CHIN,101,001,7861,ELEMENTARY CHINESE I,4,Tu,09:00 - 09:50,Carolina Hall RBuilding,0213,"Hu,Fengyan"
CHIN,101,002,4322,ELEMENTARY CHINESE I,4,Tu,12:30 - 13:20,Carolina Hall RBuilding,0213,"Hu,Fengyan"
CHIN,101,003,4323,ELEMENTARY CHINESE I,4,MTuWTh,14:30 - 15:20,Carolina Hall RBuilding,0213,"Cai,Luoyi"
CHIN,101,004,6432,ELEMENTARY CHINESE I,4,MTuWTh,15:35 - 16:25,Carolina Hall RBuilding,0213,"Cai,Luoyi"
CHIN,111,001,4324,ELEMENTARY WRITTEN CHINESE,3,MWF,10:10 - 11:00,Alumni Bldg RBuilding,0207,"Fan,Na"
CHIN,111,002,4325,ELEMENTARY WRITTEN CHINESE,3,MWF,12:20 - 13:10,Hanes Art Center RBuilding,0215,"Fan,Na"
CHIN,203,001,4326,INTERMEDIATE CHINESE I,4,Tu,09:00 - 09:50,Phillips Hall RBuilding,0212,"Fan,Na"
CHIN,203,002,4327,INTERMEDIATE CHINESE I,4,Tu,10:00 - 10:50,Phillips Hall RBuilding,0212,"Polin,Lini Ge"
CHIN,203,003,4329,INTERMEDIATE CHINESE I,4,TuTh,11:05 - 11:55,Peabody Hall RBuilding,2072,"Cai,Luoyi"
CHIN,203,004,4330,INTERMEDIATE CHINESE I,4,Tu,13:30 - 14:20,Carolina Hall RBuilding,0213,"Polin,Lini Ge"
CHIN,265,001,14797,IMPERIAL CHINA GLOBAL OBJECTS,3,TuTh,12:30 - 13:45,New West RBuilding,0219,Staff
